NAME,DATA_TYPE,CENTER,SCHEDULE,WASTE,ROAD_TYPE,ROAD_NAME,NUM_TYPE,NUM,DISTRICT_CODE,DISTRICT,DISTRICT_URL,UTMX,UTMY
CR-Alcala-432,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Alcala,Numero,432,20,San Blas,https://wikidata.org/entity/Q2001937,-3.636259956258661,40.43830016618104
CR-Alcala-477,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Alcala,Numero,477,20,San Blas,https://wikidata.org/entity/Q2001937,-3.633078491420753,40.439258895950005
CR-Alcala-492,Contenedor de ropa,Supercor,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Alcala,Numero,492,20,San Blas,https://wikidata.org/entity/Q2001937,-3.6289799329832895,40.439950819320465
CR-Alcala-579,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Alcala,Numero,579,20,San Blas,https://wikidata.org/entity/Q2001937,-3.615049160603032,40.44502074129048
CR-Alcala-617,Contenedor de ropa,Clinica Podologia,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Alcala,Numero,617,20,San Blas,https://wikidata.org/entity/Q2001937,-3.6111496980612245,40.44756052587314
CR-Cuarta-1,Contenedor de ropa,fte Iglesia,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Cuarta,Numero,1,20,San Blas,https://wikidata.org/entity/Q2001937,-3.596019002172448,40.448880162035756
CR-Calle-Ocho-3,Contenedor de ropa,Centro Civico Ciudad Pegaso,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Plaza,Calle Ocho,Numero,3,20,San Blas,https://wikidata.org/entity/Q2001937,-3.595799065270928,40.447490842901324
CR-Pirra-18,Contenedor de ropa,C.C Plenilunio,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Pirra,Numero,18,20,San Blas,https://wikidata.org/entity/Q2001937,-3.58733978820072,40.44695998742691
CR-Febrero-4,Contenedor de ropa,Centro Social Fin de Semana,Lunes a Sabado 9:00 a 14:00 y 15:00 a 21:00.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Febrero,Numero,4,20,San Blas,https://wikidata.org/entity/Q2001937,-3.572759539405664,40.44680251659209
CR-Nicolasa-Gomez-33,Contenedor de ropa,Centro Social,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Nicolasa Gomez,Numero,33,20,San Blas,https://wikidata.org/entity/Q2001937,-3.613846151042316,40.44180640830185
CR-Esfinge-63,Contenedor de ropa,Centro de Mayores Esfinge,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Esfinge,Numero,63,20,San Blas,https://wikidata.org/entity/Q2001937,-3.6069494034276386,40.43920002423964
CR-Santa-Genoveva-2,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Santa Genoveva,Numero,2,20,San Blas,https://wikidata.org/entity/Q2001937,-3.6483451620166494,40.426925960607065
CR-Esfinge-35,Contenedor de ropa,Centro de Mayores Esfinge,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Esfinge,Numero,35,20,San Blas,https://wikidata.org/entity/Q2001937,-3.609319160434403,40.443720632626416
CR-San-Faustino-2,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,San Faustino,Numero,2,20,San Blas,https://wikidata.org/entity/Q2001937,-3.609200071139,40.44730000558774
CR-Valderobles-4,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Valderobles,Numero,4,20,San Blas,https://wikidata.org/entity/Q2001937,-3.610959126337156,40.44423891491727
CR-Boltaña-14,Contenedor de ropa,Centro Salud Canillejas,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Boltaña,Numero,14,20,San Blas,https://wikidata.org/entity/Q2001937,-3.6139141547557703,40.44492641398427
CR-Albata-5,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Albata,Numero,5,20,San Blas,https://wikidata.org/entity/Q2001937,-3.619399883568458,40.43623064373016
CR-Julian-Camarillo-59,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Julian Camarillo,Numero,59,20,San Blas,https://wikidata.org/entity/Q2001937,-3.6187487754963095,40.4381808930085
CR-San-Romualdo-20,Contenedor de ropa,Punto Limpio Fijo,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,San Romualdo,Numero,20,20,San Blas,https://wikidata.org/entity/Q2001937,-3.6231737225851464,40.440607491027535
CR-Niza-52,Contenedor de ropa,SuperSol,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Niza,Numero,52,20,San Blas,https://wikidata.org/entity/Q2001937,-3.607609446627958,40.433619240431135
CR-Suecia-79,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Suecia,Numero,79,20,San Blas,https://wikidata.org/entity/Q2001937,-3.6059884352268905,40.43212062550354
CR-Suecia-10,Contenedor de ropa,Polideportivo Pepu Hernandez,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Suecia,Numero,10,20,San Blas,https://wikidata.org/entity/Q2001937,-3.6091902243040153,40.42177987244935
CR-Sofia-177,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Sofia,Numero,177,20,San Blas,https://wikidata.org/entity/Q2001937,-3.601239551602122,40.42235041445607
CR-Sofia-56,Contenedor de ropa,Ahorramas,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Sofia,Numero,56,20,San Blas,https://wikidata.org/entity/Q2001937,-3.6012591991353733,40.428290255083404
CR-Helsinki-21,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Helsinki,Numero,21,20,San Blas,https://wikidata.org/entity/Q2001937,-3.602737375526339,40.425670202085755
CR-Guadalajara-125,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Guadalajara,Numero,125,20,San Blas,https://wikidata.org/entity/Q2001937,-3.6079493538543135,40.424141012236255
CR-Guadalajara-51,Contenedor de ropa,IDM Campos de Futbol Av Guadalajara,Lunes a Viernes 10:00 a 23:00; Sabados y Domingos y festivos 10:00 a 24:00,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Guadalajara,Numero,51,20,San Blas,https://wikidata.org/entity/Q2001937,-3.618029818671833,40.419911054913314
CR-Guadalajara-2,Contenedor de ropa,Rastro,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Guadalajara,Numero,2,20,San Blas,https://wikidata.org/entity/Q2001937,-3.6209692926298684,40.41872043253725
CR-San-Roman-del-Valle-8,Contenedor de ropa,Centro Sociocultural Antonio Machado/Mercadillo San Roman del Valle,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,San Roman del Valle,Numero,8,20,San Blas,https://wikidata.org/entity/Q2001937,-3.6215087594635453,40.41959997154629
CR-Aquitania-19,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Aquitania,Numero,19,20,San Blas,https://wikidata.org/entity/Q2001937,-3.6188044753207884,40.419535737960466
CR-Aquitania-35,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Aquitania,Numero,35,20,San Blas,https://wikidata.org/entity/Q2001937,-3.6162299774611215,40.41960084030012
CR-Pobladura-del-Valle-13,Contenedor de ropa,Centro Integrado Pablo Casals,Lunes a Viernes 9:00 a 14:00 y de 15:00 a 19:00,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Pobladura del Valle,Numero,13,20,San Blas,https://wikidata.org/entity/Q2001937,-3.619629396981678,40.426361086405485
CR-Alberique-16,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Alberique,Numero,16,20,San Blas,https://wikidata.org/entity/Q2001937,-3.6163894018293683,40.42906013026691
CR-Gregorio-Lopez-Madera-6,Contenedor de ropa,Polideportivo Municipal San Blas,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Gregorio Lopez Madera,Numero,6,20,San Blas,https://wikidata.org/entity/Q2001937,-3.6131331829790643,40.43018303587326
CR-Hinojosa-del-Duque-3,Contenedor de ropa,Ahorramas/Iglesia,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Hinojosa del Duque,Numero,3,20,San Blas,https://wikidata.org/entity/Q2001937,-3.613979985940012,40.43193026077766
CR-Julia-Garcia-Boutan-6,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Julia Garcia Boutan,Numero,6,20,San Blas,https://wikidata.org/entity/Q2001937,-3.610069844725292,40.429400589448214
CR-Longares-20,Contenedor de ropa,Dia,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Longares,Numero,20,20,San Blas,https://wikidata.org/entity/Q2001937,-3.609819719658125,40.431480386705196
CR-Francos-Rodriguez-86,Contenedor de ropa,Biblioteca Municipal Manuel Vazquez Montalban,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Francos Rodriguez,Numero,86,6,Tetuán,https://wikidata.org/entity/Q1773540,-3.710705365402762,40.45718804844516
CR-Hierbabuena-2,Contenedor de ropa,Centro Deportivo Municipal  Playa Victoria,Lunes a Viernes 8:30 a 21:00. Sabados y Domingos 9:00 a 14:00,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Hierbabuena,Numero,2,6,Tetuán,https://wikidata.org/entity/Q1773540,-3.7018841783501277,40.459083744390554
CR-Bravo-Murillo-376,Contenedor de ropa,"Centro Deportivo Municipal ""Triangulo De Oro""",No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Bravo Murillo,Numero,376,6,Tetuán,https://wikidata.org/entity/Q1773540,-3.692591416031129,40.46494157912565
CR-Matilde-Landa-30,Contenedor de ropa,"Centro Social Comunitario ""Josefa Amar""",Lunes a Viernes 9:30 a 20:30. Sabado 10:00 a 20:00,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Matilde Landa,Numero,30,6,Tetuán,https://wikidata.org/entity/Q1773540,-3.6940098407351827,40.47317194984375
CR-Asturias-2,Contenedor de ropa,Mercadillo en la via publica de avenida de Asturias,Domingos y festivos 9:00 a 14:00,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Asturias,Numero,2,6,Tetuán,https://wikidata.org/entity/Q1773540,-3.6902000165698214,40.4669001096739
CR-Donoso-5,Contenedor de ropa,Biblioteca Publica Municipal Maria Zambrano,De lunes a viernes de 8:30 a 21 horas. Verano: del 15 de junio al 15 de septiembre de lunes a viernes de 8:30 a 20:15 horas. Festivos cerrados.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Plaza,Donoso,Numero,5,6,Tetuán,https://wikidata.org/entity/Q1773540,-3.6972839704787845,40.469321093224714
CR-Cestona-5,Contenedor de ropa,"Escuela Municipal De Musica ""Maestro Barbieri""",No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Cestona,Numero,5,12,Usera,https://wikidata.org/entity/Q953368,-3.713759540956048,40.37283982123155
CR-Rafaela-Ybarra-52,Contenedor de ropa,"Centro Deportivo Municipal ""Orcasitas""",No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Rafaela Ybarra,Numero,52,12,Usera,https://wikidata.org/entity/Q953368,-3.713759540956048,40.37283982123155
CR-Doctor-Tolosa-Latour-13,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Doctor Tolosa Latour,Numero,13,12,Usera,https://wikidata.org/entity/Q953368,-3.7022103994164284,40.372430340465925
CR-Orcasur-60,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Orcasur,Numero,60,12,Usera,https://wikidata.org/entity/Q953368,-3.701820262519948,40.365480373421875
CR-Orcasur-53,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Orcasur,Numero,53,12,Usera,https://wikidata.org/entity/Q953368,-3.700929810643491,40.36524973471222
CR-De-Albuñuelas-13,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,De Albuñuelas,Numero,13,12,Usera,https://wikidata.org/entity/Q953368,-3.69841008782132,40.36578030067323
CR-Moreja-3,Contenedor de ropa,"Centro Deportivo Municipal ""Orcasur""",No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Moreja,Numero,3,12,Usera,https://wikidata.org/entity/Q953368,-3.697629863595067,40.368700361288276
CR-De-los-Poblados-183,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,De los Poblados,Numero,183,12,Usera,https://wikidata.org/entity/Q953368,-3.696935747347938,40.37103250217286
CR-De-Estafeta-26,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,De Estafeta,Numero,26,12,Usera,https://wikidata.org/entity/Q953368,-3.6922803526083605,40.371839752579355
CR-Carabelos-21,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Carabelos,Numero,21,12,Usera,https://wikidata.org/entity/Q953368,-3.6921132442155264,40.374928896528495
CR-Los-Fueros-47,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Los Fueros,Numero,47,12,Usera,https://wikidata.org/entity/Q953368,-3.685939711982545,40.36778018742091
CR-De-Silvina-28,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,De Silvina,Numero,28,12,Usera,https://wikidata.org/entity/Q953368,-3.6901796395024196,40.36520988397313
CR-Antonio-Lopez-256,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Antonio Lopez,Numero,256,12,Usera,https://wikidata.org/entity/Q953368,-3.6949195930382803,40.38005013994503
CR-Antonio-Lopez-241,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Antonio Lopez,Numero,241,12,Usera,https://wikidata.org/entity/Q953368,-3.695919408343408,40.38241982696953
CR-Antonio-Lopez-199,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Antonio Lopez,Numero,199,12,Usera,https://wikidata.org/entity/Q953368,-3.69567050404968,40.38422044119315
CR-Cordoba-8,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Cordoba,Numero,8,12,Usera,https://wikidata.org/entity/Q953368,-3.6991299945980214,40.38632031760809
CR-Andres-Arteaga-5,Contenedor de ropa,"Centro Deportivo Municipal ""Moscardo""",No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Andres Arteaga,Numero,5,12,Usera,https://wikidata.org/entity/Q953368,-3.7059895752012597,40.38838046140347
CR-Rafaela-Ybarra-16,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Rafaela Ybarra,Numero,16,12,Usera,https://wikidata.org/entity/Q953368,-3.7113742515147026,40.38205938703613
CR-Rafaela-Ybarra-73,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Rafaela Ybarra,Numero,73,12,Usera,https://wikidata.org/entity/Q953368,-3.7115798588883857,40.37894971368106
CR-Cristo-de-la-Victoria-245,Contenedor de ropa,Punto Limpio Fijo,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Cristo de la Victoria,Numero,245,12,Usera,https://wikidata.org/entity/Q953368,-3.709630132602648,40.378830161812466
CR-Cristo-de-la-Victoria-88,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Cristo de la Victoria,Numero,88,12,Usera,https://wikidata.org/entity/Q953368,-3.704900249705341,40.37984018104336
CR-Censo-4,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Censo,Numero,4,12,Usera,https://wikidata.org/entity/Q953368,-3.7054184518621724,40.36872311599083
CR-Gran-Avenida-33,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Gran Avenida,Numero,33,12,Usera,https://wikidata.org/entity/Q953368,-3.70608656914718,40.36973103259269
CR-Rafaela-Ybarra-123,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Rafaela Ybarra,Numero,123,12,Usera,https://wikidata.org/entity/Q953368,-3.7124195805222295,40.366222872537286
CR-Avena-4,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Avena,Numero,4,12,Usera,https://wikidata.org/entity/Q953368,-3.716043525007695,40.377722869782815
CR-Juan-Español-2,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Juan Español,Numero,2,12,Usera,https://wikidata.org/entity/Q953368,-3.7075681563645886,40.386671879331686
CR-Guetaria-49,Contenedor de ropa,Mercado Municipal de Orcasitas,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Guetaria,Numero,49,12,Usera,https://wikidata.org/entity/Q953368,-3.715441852300522,40.36876253350049
CR-Minerva-70,Contenedor de ropa,Dia,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Minerva,Numero,70,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.6078048308419755,40.396015061790095
CR-Campo-de-la-Torre-14,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Campo de la Torre,Numero,14,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.60615176868089,40.39789709170345
CR-Bulevar-Jose-Prat-25,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Bulevar Jose Prat,Numero,25,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.621182642215346,40.39840309167593
CR-Gran-Via-del-Este-14,Contenedor de ropa,Fundacion Juan XXIII Roncalli,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Gran Via del Este,Numero,14,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.5971783072365167,40.402532208008445
CR-Pedernal-1,Contenedor de ropa,IES Villablanca/Mercadillo en la via publica de la calle Villablanca,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Pedernal,Numero,1,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.5984272818162104,40.40627731677945
CR-Sepiolita-6,Contenedor de ropa,Punto Limpio Fijo,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Sepiolita,Numero,6,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.598729844781264,40.406800259576514
CR-Villablanca-73,Contenedor de ropa,Parroquia San Valentin y San Casimiro,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Villablanca,Numero,73,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.6016914748026547,40.407011374080895
CR-Villablanca-23,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Villablanca,Numero,23,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.606174714780009,40.40899446028768
CR-Casalareina-27,Contenedor de ropa,Plaza de la Vicalvarada,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Casalareina,Numero,27,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.6144611775318616,40.408953422683496
CR-Casalareina-22,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Casalareina,Numero,22,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.612766108421689,40.40983044337091
CR-Villa-Jimena-75,Contenedor de ropa,Iglesia de Vicalvaro,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Villa Jimena,Numero,75,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.6058827038245465,40.40750039279884
CR-Villardondiego-32,Contenedor de ropa,Centro Cultural El Madroño,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Villardondiego,Numero,32,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.608314482291439,40.40522084819614
CR-Calahorra-17,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Calahorra,Numero,17,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.61304982854739,40.40695098817198
CR-Tren-de-Arganda-12,Contenedor de ropa,Colegio Publico Valdebernardo,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Tren de Arganda,Numero,12,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.618218983714343,40.40377091607033
CR-Ladera-de-los-Almendros-2,Contenedor de ropa,Centro Deportivo Municipal Valdebernardo,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Ladera de los Almendros,Numero,2,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.623050146763715,40.40413048307666
CR-Ladera-de-los-Almendros-44,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Ladera de los Almendros,Numero,44,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.6262929149161036,40.397271100494066
CR-Indalecio-Prieto-44,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Indalecio Prieto,Numero,44,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.6231216801902244,40.397395081412476
CR-Indalecio-Prieto-19,Contenedor de ropa,Biblioteca Municipal Francisco Ayala,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Bulevar,Indalecio Prieto,Numero,19,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.6210492142522437,40.39963030648086
CR-San-Jose-Prat-95,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,San Jose Prat,Numero,95,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.620265499744099,40.39742611371683
CR-San-Cipriano-30,Contenedor de ropa,Cementerio,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,San Cipriano,Numero,30,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.6013505155377388,40.40438825965055
CR-Castellana-2,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Paseo,Castellana,Numero,2,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.6897544733219463,40.427010916041915
CR-Aurora-Boreal-15,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Aurora Boreal,Numero,15,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.6041906517493887,40.39957620111997
CR-Fuente-de-San-Jorge-2,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Fuente de San Jorge,Numero,2,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.6055116650297356,40.40234120941755
CR-Ensanche-Vallecas-120,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Ensanche Vallecas,Numero,120,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,-3.59340815697274,40.36020799156052
CR-Ensanche-Vallecas-79,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Ensanche Vallecas,Numero,79,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,-3.64660033391213,40.37116993486431
