IDDispenserRubbish,IDDistrict,DistrictName,same_as_wikidata_district,IDNeighborhood,NeighborhoodName,Active,InstallDate,Address,Model
512162,20,San Blas,https://wikidata.org/entity/Q2001937,206,REJAS,OPERATIVO,29/10/2010,AVENIDA SEGUNDA 18,50_LTS_EX
512417,1,Centro,https://wikidata.org/entity/Q1763376,12,EMBAJADORES,OPERATIVO,05/11/2010,PLAZA DE TIRSO DE MOLINA 18,50_LTS_EX
512632,1,Centro,https://wikidata.org/entity/Q1763376,16,SOL,OPERATIVO,11/11/2010,PLAZA DE CALLAO 3,50_LTS_EX
512796,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,182,SANTA EUGENIA,OPERATIVO,14/11/2010,CALLE DE ZAZUAR 12,50_LTS_EX
513383,3,Retiro,https://wikidata.org/entity/Q2002296,32,ADELFAS,OPERATIVO,22/11/2010,CALLE DEL DOCTOR ESQUERDO 185,50_LTS_EX
514011,14,Moratalaz,https://wikidata.org/entity/Q2076109,144,MEDIA LEGUA,OPERATIVO,07/12/2010,CALLE DE JOSE DEL PRADO Y PALACIO 5,50_LTS_EX
514390,1,Centro,https://wikidata.org/entity/Q1763376,15,UNIVERSIDAD,OPERATIVO,05/01/2011,PLAZA DE LOS GUARDIAS DE CORPS 4,50_LTS_EX
514399,2,Arganzuela,https://wikidata.org/entity/Q2000929,24,LEGAZPI,OPERATIVO,05/01/2011,CALLE DEL PUERTO DE LA CRUZ VERDE 29,50_LTS_EX
514594,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,181,CASCO H.VALLECAS,OPERATIVO,20/01/2011,CALLE DE LA SIERRA AITANA 5,50_LTS_EX
514732,17,Villaverde,https://wikidata.org/entity/Q919536,171,VILLAVERDE ALTO C.H.,OPERATIVO,24/01/2011,CALLE DE DOMINGO PARRAGA 42,50_LTS_EX
514829,17,Villaverde,https://wikidata.org/entity/Q919536,172,SAN CRISTOBAL,OPERATIVO,25/01/2011,CALLE DE BURJASOT 10,50_LTS_EX
514984,19,Vicálvaro,https://wikidata.org/entity/Q589403,191,CASCO H.VICALVARO,OPERATIVO,27/01/2011,CALLE DE VILLAJIMENA 9,50_LTS_EX
515102,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,155,SAN PASCUAL,OPERATIVO,31/01/2011,CALLE DE MARTINEZ VILLERGAS 41,50_LTS_EX
515479,10,Latina,https://wikidata.org/entity/Q794954,102,PUERTA DEL ANGEL,OPERATIVO,09/02/2011,PASEO DE LOS JESUITAS 77,50_LTS_EX
515480,10,Latina,https://wikidata.org/entity/Q794954,102,PUERTA DEL ANGEL,OPERATIVO,09/02/2011,CALLE DEL CERRO BERMEJO 27,50_LTS_EX
515470,10,Latina,https://wikidata.org/entity/Q794954,102,PUERTA DEL ANGEL,OPERATIVO,09/02/2011,CALLE DE SANTA MARIA DEL MAR 1,50_LTS_EX
515559,4,Salamanca,https://wikidata.org/entity/Q1773521,44,GUINDALERA,OPERATIVO,10/02/2011,AVENIDA DE BRUSELAS 43,50_LTS_EX
515813,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,PINAR DEL REY,OPERATIVO,16/02/2011,CALLE DEL MAR ADRIATICO 1,50_LTS_EX
516571,17,Villaverde,https://wikidata.org/entity/Q919536,174,LOS ROSALES,OPERATIVO,22/02/2011,CALLE DE JUAN JOSE MARTINEZ SECO 4,50_LTS_EX
516581,17,Villaverde,https://wikidata.org/entity/Q919536,174,LOS ROSALES,OPERATIVO,22/02/2011,CALLE DEL ESTRONCIO 1,50_LTS_EX
516600,20,San Blas,https://wikidata.org/entity/Q2001937,208,EL SALVADOR,OPERATIVO,22/02/2011,CALLE DE ALCALA 491,50_LTS_EX
516607,19,Vicálvaro,https://wikidata.org/entity/Q589403,191,CASCO H.VICALVARO,OPERATIVO,22/02/2011,CALLE DE SAN CIRIACO 16,50_LTS_EX
516835,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,22/02/2011,CALLE DE LA INFANTA CATALINA MICAELA 27,50_LTS_EX
516991,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,93,CIUDAD UNIVERSITARIA,OPERATIVO,23/02/2011,CALLE DE LOS PIRINEOS 5,50_LTS_EX
516713,5,Chamartín,https://wikidata.org/entity/Q1766348,54,HISPANOAMERICA,OPERATIVO,06/06/2017,CALLE DEL PRINCIPE DE VERGARA 262,50_LTS_EX
517119,11,Carabanchel,https://wikidata.org/entity/Q1001991,113,SAN ISIDRO,OPERATIVO,23/02/2011,AVENIDA DEL MANZANARES 58,50_LTS_EX
517193,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,159,COSTILLARES,OPERATIVO,23/02/2011,CALLE DE ARTURO SORIA 281,50_LTS_EX
517296,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,92,ARGUELLES,OPERATIVO,24/02/2011,CUESTA DE SAN VICENTE 24,50_LTS_EX
517348,20,San Blas,https://wikidata.org/entity/Q2001937,207,CANILLEJAS,OPERATIVO,24/02/2011,CALLE DE LA ESFINGE 33,50_LTS_EX
517647,20,San Blas,https://wikidata.org/entity/Q2001937,206,REJAS,OPERATIVO,25/02/2011,CALLE DE NANCLARES DE OCA 28B,50_LTS_EX
517926,10,Latina,https://wikidata.org/entity/Q794954,106,CUATRO VIENTOS,OPERATIVO,25/02/2011,CALLE DE LOS CLARINETES 21,50_LTS_EX
518049,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,BUENAVISTA,OPERATIVO,26/02/2011,AVENIDA DE LOS POBLADOS 112,50_LTS_EX
518167,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,28/02/2011,CALLE DEL CABALLERO DE LA BLANCA LUNA 5,50_LTS_EX
518197,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,28/02/2011,CALLE DE AZOFRA 23,50_LTS_EX
518211,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,88,EL GOLOSO,OPERATIVO,28/02/2011,AVENIDA DEL MONASTERIO DE SILOS 79B,50_LTS_EX
518491,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,134,PALOMERAS SURESTE,OPERATIVO,04/03/2011,AVENIDA DE RAFAEL ALBERTI 9,50_LTS_EX
518793,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,135,PORTAZGO,OPERATIVO,17/03/2011,CALLE DE MARCHAMALO 3,50_LTS_EX
525604,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,PUEBLO NUEVO,OPERATIVO,30/12/2013,PLAZA DE LA OROTAVA 6,50_LTS_EX
526280,1,Centro,https://wikidata.org/entity/Q1763376,13,CORTES,OPERATIVO,23/10/2014,CALLE DE LA VIRGEN DE LOS PELIGROS 14,50_LTS_EX
527665,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,87,MIRASIERRA,OPERATIVO,12/02/2016,CALLE DE GLORIA FUERTES,50_LTS_EX
473600,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,83,PENA GRANDE,OPERATIVO,08/06/2010,CALLE DE RAMON GOMEZ DE LA SERNA 4,50_LTS_EX
474010,10,Latina,https://wikidata.org/entity/Q794954,104,ALUCHE,OPERATIVO,08/06/2010,CALLE DE LOS YEBENES 161,50_LTS_EX
474017,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,151,VENTAS,OPERATIVO,08/06/2010,AVENIDA DEL MARQUES DE CORBERA 60,50_LTS_EX
483476,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,134,PALOMERAS SURESTE,OPERATIVO,19/05/2010,CALLE DE LOS ANDALUCES 2,50_LTS_EX
496431,3,Retiro,https://wikidata.org/entity/Q2002296,31,PACIFICO,OPERATIVO,01/07/2010,CALLE DE ANTONIO NEBRIJA 9,50_LTS_EX
497774,3,Retiro,https://wikidata.org/entity/Q2002296,36,NINO JESUS,OPERATIVO,05/07/2010,CALLE DE AMADO NERVO 6,50_LTS_EX
497896,3,Retiro,https://wikidata.org/entity/Q2002296,36,NINO JESUS,OPERATIVO,05/07/2010,CALLE DEL DOCE DE OCTUBRE 32,50_LTS_EX
498703,11,Carabanchel,https://wikidata.org/entity/Q1001991,115,PUERTA BONITA,OPERATIVO,06/07/2010,CALLE DE ALBA DE TORMES 21,50_LTS_EX
500456,4,Salamanca,https://wikidata.org/entity/Q1773521,44,GUINDALERA,OPERATIVO,08/07/2010,CALLE DE CARTAGENA 19,50_LTS_EX
513669,7,Chamberí,https://wikidata.org/entity/Q1763370,74,ALMAGRO,OPERATIVO,30/11/2010,CALLE DE VIRIATO 75,50_LTS_EX
513826,20,San Blas,https://wikidata.org/entity/Q2001937,203,AMPOSTA,OPERATIVO,01/12/2010,CALLE DE LA FERRETERIA 2,50_LTS_EX
514004,11,Carabanchel,https://wikidata.org/entity/Q1001991,113,SAN ISIDRO,OPERATIVO,03/12/2010,CALLE DEL GENERAL RICARDOS 44,50_LTS_EX
514003,11,Carabanchel,https://wikidata.org/entity/Q1001991,113,SAN ISIDRO,OPERATIVO,03/12/2010,CAMINO ALTO DE SAN ISIDRO 2,50_LTS_EX
514375,1,Centro,https://wikidata.org/entity/Q1763376,11,PALACIO,OPERATIVO,04/01/2011,PLAZA DE LA CEBADA 1,50_LTS_EX
514576,6,Tetuán,https://wikidata.org/entity/Q1773540,65,VALDEACEDERAS,OPERATIVO,20/01/2011,CALLE DE PINOS ALTA 64,50_LTS_EX
514600,3,Retiro,https://wikidata.org/entity/Q2002296,35,LOS JERONIMOS,OPERATIVO,20/01/2011,AVENIDA DE MENENDEZ PELAYO 43,50_LTS_EX
514753,7,Chamberí,https://wikidata.org/entity/Q1763370,76,VALLEHERMOSO,OPERATIVO,24/01/2011,AVENIDA DEL VALLE 5,50_LTS_EX
514832,17,Villaverde,https://wikidata.org/entity/Q919536,172,SAN CRISTOBAL,OPERATIVO,25/01/2011,CALLE DE BENIMAMET 77,50_LTS_EX
514996,21,Barajas,https://wikidata.org/entity/Q807230,215,CORRALEJOS,OPERATIVO,27/01/2011,CALLE DE BANDE 16,50_LTS_EX
515194,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,151,VENTAS,OPERATIVO,02/02/2011,CALLE DEL LAGO CONSTANZA 99,50_LTS_EX
515268,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,155,SAN PASCUAL,OPERATIVO,03/02/2011,CALLE DEL GENERAL ARANAZ 97,50_LTS_EX
515416,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,92,ARGUELLES,OPERATIVO,08/02/2011,CALLE DE EVARISTO SAN MIGUEL 2,50_LTS_EX
515495,4,Salamanca,https://wikidata.org/entity/Q1773521,45,LISTA,OPERATIVO,09/02/2011,CALLE DE JOSE ORTEGA Y GASSET 85,50_LTS_EX
515882,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,17/02/2011,CALLE DE LA CALENDULA 36,50_LTS_EX
516519,19,Vicálvaro,https://wikidata.org/entity/Q589403,192,VALDEBERNARDO,OPERATIVO,22/02/2011,CALLE DE LOS JUGLARES 14G,50_LTS_EX
517207,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,23/02/2011,AVENIDA DE NICETO ALCALA ZAMORA 91H,50_LTS_EX
517329,21,Barajas,https://wikidata.org/entity/Q807230,215,CORRALEJOS,OPERATIVO,24/02/2011,CALLE DE BURETA 11,50_LTS_EX
517353,21,Barajas,https://wikidata.org/entity/Q807230,215,CORRALEJOS,OPERATIVO,24/02/2011,CALLE DE BRIONES 41,50_LTS_EX
517523,11,Carabanchel,https://wikidata.org/entity/Q1001991,114,VISTA ALEGRE,OPERATIVO,24/02/2011,CALLE DE EUGENIA DE MONTIJO 40,50_LTS_EX
517559,11,Carabanchel,https://wikidata.org/entity/Q1001991,115,PUERTA BONITA,OPERATIVO,24/02/2011,CALLE DE EUGENIA DE MONTIJO 55G,50_LTS_EX
517626,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,83,PENA GRANDE,OPERATIVO,24/02/2011,CALLE DE JOAQUIN JORGE ALARCON 52B,50_LTS_EX
517706,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,97,ARAVACA,OPERATIVO,25/02/2011,CALLE DE LAS ROSAS DE ARAVACA 2,50_LTS_EX
517775,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,95,VALDEMARIN,OPERATIVO,25/02/2011,CALLE DE JIMENA MENENDEZ PIDAL 9,50_LTS_EX
517814,7,Chamberí,https://wikidata.org/entity/Q1763370,76,VALLEHERMOSO,OPERATIVO,25/02/2011,PLAZA DEL MARQUES DE COMILLAS 1,50_LTS_EX
517869,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,84,EL PILAR,OPERATIVO,25/02/2011,CALLE DEL DOCTOR RAMON CASTROVIEJO 13,50_LTS_EX
518101,11,Carabanchel,https://wikidata.org/entity/Q1001991,115,PUERTA BONITA,OPERATIVO,28/02/2011,CALLE DE BELZUNEGUI 52,50_LTS_EX
518172,2,Arganzuela,https://wikidata.org/entity/Q2000929,22,ACACIAS,OPERATIVO,28/02/2011,PASEO DE LA ESPERANZA 8D,50_LTS_EX
518289,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,87,MIRASIERRA,OPERATIVO,28/02/2011,CALLE DEL PICO MILANO 8C,50_LTS_EX
518554,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,97,ARAVACA,OPERATIVO,10/03/2011,CALLE DE LA FUCSIA 15,50_LTS_EX
519135,3,Retiro,https://wikidata.org/entity/Q2002296,32,ADELFAS,OPERATIVO,04/04/2011,CALLE DE MARTINEZ CORROCHANO 41,50_LTS_EX
521173,11,Carabanchel,https://wikidata.org/entity/Q1001991,117,ABRANTES,OPERATIVO,08/08/2011,PLAZA DE COIMBRA 9,50_LTS_EX
521322,12,Usera,https://wikidata.org/entity/Q953368,126,ZOFIO,OPERATIVO,05/08/2011,CALLE DE SILVIO ABAD 1,50_LTS_EX
521623,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,155,SAN PASCUAL,OPERATIVO,29/08/2011,AVENIDA DE BADAJOZ 74,50_LTS_EX
524055,7,Chamberí,https://wikidata.org/entity/Q1763370,76,VALLEHERMOSO,OPERATIVO,22/12/2011,CALLE DE ANDRES MELLADO 98,50_LTS_EX
524520,12,Usera,https://wikidata.org/entity/Q953368,121,ORCASITAS,OPERATIVO,09/08/2012,CALLE DE LOS RETRASOS 7,50_LTS_EX
525979,7,Chamberí,https://wikidata.org/entity/Q1763370,73,TRAFALGAR,OPERATIVO,09/06/2014,CALLE DE SANTA FELICIANA 2,50_LTS_EX
485474,5,Chamartín,https://wikidata.org/entity/Q1766348,51,EL VISO,OPERATIVO,09/06/2010,CALLE DE VITRUVIO 12,50_LTS_EX
466331,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,PINAR DEL REY,OPERATIVO,26/05/2010,CALLE DEL MAR MENOR 24,50_LTS_EX
466412,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,157,COLINA,OPERATIVO,26/05/2010,CALLE DE CELESTE 1,50_LTS_EX
470553,16,Hortaleza,https://wikidata.org/entity/Q1928529,165,APOSTOL SANTIAGO,OPERATIVO,02/06/2010,CALLE DE CUEVAS DEL ALMANZORA 44,50_LTS_EX
471239,10,Latina,https://wikidata.org/entity/Q794954,103,LUCERO,OPERATIVO,04/06/2010,CALLE DE SAN JUAN DE MATA 29,50_LTS_EX
488018,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,91,CASA DE CAMPO,OPERATIVO,14/06/2010,PASEO DE LA FLORIDA 34,50_LTS_EX
488983,6,Tetuán,https://wikidata.org/entity/Q1773540,66,BERRUGUETE,OPERATIVO,15/06/2010,CALLE DE LAS MARGARITAS 1,50_LTS_EX
496147,21,Barajas,https://wikidata.org/entity/Q807230,211,ALAMEDA DE OSUNA,OPERATIVO,01/07/2010,AVENIDA DE CANTABRIA 49,50_LTS_EX
497029,3,Retiro,https://wikidata.org/entity/Q2002296,31,PACIFICO,OPERATIVO,02/07/2010,AVENIDA DE MENENDEZ PELAYO 36,50_LTS_EX
501338,7,Chamberí,https://wikidata.org/entity/Q1763370,75,RIOS ROSAS,OPERATIVO,09/07/2010,PASEO DE LA CASTELLANA 104,50_LTS_EX
501491,7,Chamberí,https://wikidata.org/entity/Q1763370,75,RIOS ROSAS,OPERATIVO,09/07/2010,PLAZA DE SAN JUAN DE LA CRUZ 11,50_LTS_EX
504950,1,Centro,https://wikidata.org/entity/Q1763376,12,EMBAJADORES,OPERATIVO,16/07/2010,CALLE DE LA RIBERA DE CURTIDORES 6,50_LTS_EX
504957,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,155,SAN PASCUAL,OPERATIVO,16/07/2010,CALLE DE LUIS CERNUDA 2,50_LTS_EX
505387,1,Centro,https://wikidata.org/entity/Q1763376,12,EMBAJADORES,OPERATIVO,19/07/2010,CALLE DEL DOCTOR FOURQUET 34,50_LTS_EX
512183,19,Vicálvaro,https://wikidata.org/entity/Q589403,193,VALDERRIVAS,OPERATIVO,31/10/2010,AVENIDA DE LA GRAN VIA DEL ESTE 15A,50_LTS_EX
513663,7,Chamberí,https://wikidata.org/entity/Q1763370,73,TRAFALGAR,OPERATIVO,30/11/2010,CALLE DE TRAFALGAR 24,50_LTS_EX
513739,17,Villaverde,https://wikidata.org/entity/Q919536,171,VILLAVERDE ALTO C.H.,OPERATIVO,30/11/2010,PASEO DE LOS FERROVIARIOS 37,50_LTS_EX
513825,20,San Blas,https://wikidata.org/entity/Q2001937,201,SIMANCAS,OPERATIVO,01/12/2010,GLORIETA DE ARCENTALES,50_LTS_EX
513851,12,Usera,https://wikidata.org/entity/Q953368,126,ZOFIO,OPERATIVO,02/12/2010,AVENIDA DEL CERRO DE LOS ANGELES 1,50_LTS_EX
513858,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,94,VALDEZARZA,OPERATIVO,02/12/2010,CALLE DE SAN RESTITUTO 16,50_LTS_EX
513978,12,Usera,https://wikidata.org/entity/Q953368,123,SAN FERMIN,OPERATIVO,03/12/2010,CALLE DE LECUMBERRI 4,50_LTS_EX
514378,1,Centro,https://wikidata.org/entity/Q1763376,11,PALACIO,OPERATIVO,04/01/2011,PLAZA DE GABRIEL MIRO 3,50_LTS_EX
514508,7,Chamberí,https://wikidata.org/entity/Q1763370,75,RIOS ROSAS,OPERATIVO,18/01/2011,CALLE DE SANTA ENGRACIA 177,50_LTS_EX
514723,17,Villaverde,https://wikidata.org/entity/Q919536,171,VILLAVERDE ALTO C.H.,OPERATIVO,24/01/2011,CALLE DE LOS AFLUENTES 27,50_LTS_EX
515113,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,155,SAN PASCUAL,OPERATIVO,31/01/2011,CALLE DE SALVADOR DE MADARIAGA 11,50_LTS_EX
515199,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,PUEBLO NUEVO,OPERATIVO,02/02/2011,CALLE DE GONZALO DE BERCEO 70,50_LTS_EX
515262,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,153,QUINTANA,OPERATIVO,03/02/2011,CALLE DE LUVA 5,50_LTS_EX
515336,14,Moratalaz,https://wikidata.org/entity/Q2076109,146,VINATEROS,OPERATIVO,04/02/2011,CALLE DE LA HACIENDA DE PAVONES 160,50_LTS_EX
515412,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,96,EL PLANTIO,OPERATIVO,08/02/2011,CALLE DE RAFAEL VILLA 26,50_LTS_EX
515468,10,Latina,https://wikidata.org/entity/Q794954,102,PUERTA DEL ANGEL,OPERATIVO,09/02/2011,CALLE DE DOMINGO DE ZAIZITA 1,50_LTS_EX
516012,12,Usera,https://wikidata.org/entity/Q953368,126,ZOFIO,OPERATIVO,18/02/2011,CALLE DEL ALBARDIN 2,50_LTS_EX
516230,2,Arganzuela,https://wikidata.org/entity/Q2000929,23,CHOPERA,OPERATIVO,21/02/2011,CALLE DE JAIME EL CONQUISTADOR 12,50_LTS_EX
516433,5,Chamartín,https://wikidata.org/entity/Q1766348,54,HISPANOAMERICA,OPERATIVO,21/02/2011,PASEO DE LOS CEREZOS 9,50_LTS_EX
516616,14,Moratalaz,https://wikidata.org/entity/Q2076109,144,MEDIA LEGUA,OPERATIVO,22/02/2011,ACCESO AL PARQUE DE LA ELIPA 2,50_LTS_EX
516662,5,Chamartín,https://wikidata.org/entity/Q1766348,54,HISPANOAMERICA,OPERATIVO,22/02/2011,CALLE DECIMA 2,50_LTS_EX
517021,21,Barajas,https://wikidata.org/entity/Q807230,214,TIMON,OPERATIVO,23/02/2011,CALLE DE LA PLAYA DE BARLOVENTO 29,50_LTS_EX
517106,5,Chamartín,https://wikidata.org/entity/Q1766348,56,CASTILLA,OPERATIVO,23/02/2011,CALLE DE PABLO LUNA 3,50_LTS_EX
517204,11,Carabanchel,https://wikidata.org/entity/Q1001991,112,OPANEL,OPERATIVO,23/02/2011,CALLE DEL CAMINO VIEJO DE LEGANES 62,50_LTS_EX
517520,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,154,CONCEPCION,OPERATIVO,24/02/2011,CALLE DE JOSE DEL HIERRO 46,50_LTS_EX
517702,14,Moratalaz,https://wikidata.org/entity/Q2076109,141,PAVONES,OPERATIVO,25/02/2011,CALLE DE VALDEBERNARDO 18B,50_LTS_EX
517705,14,Moratalaz,https://wikidata.org/entity/Q2076109,141,PAVONES,OPERATIVO,25/02/2011,CALLE DE LUIS DE HOYOS SAINZ 43,50_LTS_EX
517776,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,83,PENA GRANDE,OPERATIVO,25/02/2011,CALLE DE LA SERNA DEL MONTE 7,50_LTS_EX
517863,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,PUEBLO NUEVO,OPERATIVO,25/02/2011,CALLE DE JOSE MARIA RODERO 7B,50_LTS_EX
518051,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,26/02/2011,CALLE DE LA ISLA GRACIOSA 19,50_LTS_EX
518186,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,28/02/2011,CALLE DE BURGUETE 38,50_LTS_EX
518283,2,Arganzuela,https://wikidata.org/entity/Q2000929,22,ACACIAS,OPERATIVO,28/02/2011,CALLE DEL LAUREL 27,50_LTS_EX
518949,12,Usera,https://wikidata.org/entity/Q953368,121,ORCASITAS,OPERATIVO,25/03/2011,CALLE DE ORDICIA 23,50_LTS_EX
521866,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,18/10/2011,CALLE DE VILLAVA 3,50_LTS_EX
526872,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,13/04/2015,CALLE DE JOSEFINA ALDECOA,50_LTS_EX
527157,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,97,ARAVACA,OPERATIVO,20/05/2015,CALLE DE FERNANDO LAZARO CARRETER,50_LTS_EX
527607,12,Usera,https://wikidata.org/entity/Q953368,125,MOSCARDO,OPERATIVO,12/01/2016,PASEO DE SANTA MARIA DE LA CABEZA 149,50_LTS_EX
517711,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,154,CONCEPCION,OPERATIVO,25/02/2011,,50_LTS_EX
465172,16,Hortaleza,https://wikidata.org/entity/Q1928529,163,CANILLAS,OPERATIVO,24/05/2010,CALLE DE EL PROVENCIO 16,50_LTS_EX
466723,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,157,COLINA,OPERATIVO,26/05/2010,CALLE DE ULISES 11,50_LTS_EX
467717,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,132,SAN DIEGO,OPERATIVO,28/05/2010,CALLE DE LAS PALOMERAS 45,50_LTS_EX
469157,10,Latina,https://wikidata.org/entity/Q794954,102,PUERTA DEL ANGEL,OPERATIVO,31/05/2010,,50_LTS_EX
474278,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,PUEBLO NUEVO,OPERATIVO,08/06/2010,CALLE DE GUTIERRE DE CETINA 143,50_LTS_EX
483134,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,134,PALOMERAS SURESTE,OPERATIVO,18/05/2010,CALLE DE VILLALOBOS 15,50_LTS_EX
484836,16,Hortaleza,https://wikidata.org/entity/Q1928529,162,PIOVERA,OPERATIVO,21/05/2010,CALLE DE ANTONIO FUENTES 12,50_LTS_EX
489973,6,Tetuán,https://wikidata.org/entity/Q1773540,62,CUATRO CAMINOS,OPERATIVO,16/06/2010,AVENIDA DE BRASIL 6,50_LTS_EX
490129,6,Tetuán,https://wikidata.org/entity/Q1773540,62,CUATRO CAMINOS,OPERATIVO,16/06/2010,AVENIDA DEL PRESIDENTE CARMONA 7,50_LTS_EX
495671,3,Retiro,https://wikidata.org/entity/Q2002296,32,ADELFAS,OPERATIVO,30/06/2010,CALLE DE SECO 2,50_LTS_EX
497140,3,Retiro,https://wikidata.org/entity/Q2002296,35,LOS JERONIMOS,OPERATIVO,02/07/2010,CALLE DEL POETA ESTEBAN DE VILLEGAS 8,50_LTS_EX
504126,1,Centro,https://wikidata.org/entity/Q1763376,12,EMBAJADORES,OPERATIVO,15/07/2010,CALLE DE LA ARGANZUELA 35,50_LTS_EX
511645,20,San Blas,https://wikidata.org/entity/Q2001937,201,SIMANCAS,OPERATIVO,21/10/2010,PLAZA DEL CASTILLO DE LA MOTA 4,50_LTS_EX
511718,3,Retiro,https://wikidata.org/entity/Q2002296,31,PACIFICO,OPERATIVO,25/10/2010,AVENIDA DE LA CIUDAD DE BARCELONA 35,50_LTS_EX
513555,10,Latina,https://wikidata.org/entity/Q794954,104,ALUCHE,OPERATIVO,25/11/2010,AVENIDA DEL PADRE PIQUER 18A,50_LTS_EX
513811,20,San Blas,https://wikidata.org/entity/Q2001937,208,EL SALVADOR,OPERATIVO,01/12/2010,CALLE DE RIOBAMBA 9,50_LTS_EX
514049,14,Moratalaz,https://wikidata.org/entity/Q2076109,143,MARROQUINA,OPERATIVO,10/12/2010,CALLE DE LUIS DE HOYOS SAINZ 18,50_LTS_EX
514643,17,Villaverde,https://wikidata.org/entity/Q919536,175,LOS ANGELES,OPERATIVO,21/01/2011,CALLE DE LA CORTE DE FARAON 3,50_LTS_EX
514925,20,San Blas,https://wikidata.org/entity/Q2001937,208,EL SALVADOR,OPERATIVO,26/01/2011,CALLE DE SIRO MUELA 28A,50_LTS_EX
515009,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,183,ENSANCHE DE VALLECAS,OPERATIVO,27/01/2011,CALLE DEL EMBALSE DE EL VELLON 4,50_LTS_EX
515120,5,Chamartín,https://wikidata.org/entity/Q1766348,53,CIUDAD JARDIN,OPERATIVO,31/01/2011,CALLE DE LA CONDESA DE SANTAMARCA 23,50_LTS_EX
515222,14,Moratalaz,https://wikidata.org/entity/Q2076109,145,FONTARRON,OPERATIVO,02/02/2011,AVENIDA DE MORATALAZ 56,50_LTS_EX
515371,4,Salamanca,https://wikidata.org/entity/Q1773521,41,RECOLETOS,OPERATIVO,07/02/2011,CALLE DE SERRANO 34,50_LTS_EX
515386,3,Retiro,https://wikidata.org/entity/Q2002296,34,IBIZA,OPERATIVO,07/02/2011,CALLE DEL ALCALDE SAINZ DE BARANDA 49,50_LTS_EX
515452,4,Salamanca,https://wikidata.org/entity/Q1773521,43,FUENTE DEL BERRO,OPERATIVO,08/02/2011,PASEO DEL MARQUES DE ZAFRA 63,50_LTS_EX
