id_local,desc_distrito_local,desc_barrio_local,direccion,id_direccion,Cod_Postal,coordenada_x_local,coordenada_y_local,id_coordenadas,desc_situacion_local,rotulo,desc_periodo_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_es,mesas_ra
10002373,CENTRO,PALACIO,4 PLAZA CONDE DE MIRANDA,4-PLAZA-CONDE-DE-MIRANDA,28005,439817.59,4474057.53,439817.59-4474057.53,Abierto,TABERNA MIRANDA,Anual,Abierta,"7,04","7,04",Calle peatonal,10:00:00,0:30:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,12,12
280008604,CENTRO,EMBAJADORES,1 CALLE SAN CARLOS,1-CALLE-SAN-CARLOS,28012,440396.59,4473541.53,440396.59-4473541.53,Abierto,MUESTRA SIN DEFINIR.,Anual,Abierta,"5,28","5,28",Acera,10:00:00,0:30:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,3,3
270536926,CHAMARTIN,HISPANOAMERICA,240 CALLE SERRANO,240-CALLE-SERRANO,28016,442519.59,4478405.51,442519.59-4478405.51,Abierto,OPTICA LAZARO,Anual,Abierta,"79,9","79,9",Superficie en parcela privada,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,20,20
270539935,CHAMARTIN,CASTILLA,254 PASEO CASTELLANA,254-PASEO-CASTELLANA,28046,441748.61,4480365.53,441748.61-4480365.53,Abierto,ANTIGUA CASA NARCISA,Anual,Abierta,"122,7","122,7",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,37,37
280022757,CHAMARTIN,NUEVA-ESPANA,1 CALLE GENERAL GALLEGOS,1-CALLE-GENERAL-GALLEGOS,28036,441785.6,4479170.53,441785.6-4479170.53,Abierto,RESTAURANTE LA CHAMARTINA- PEPA,Anual,Abierta,"65,91","32,95",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,23,11
270443540,CHAMARTIN,PROSPERIDAD,59 CALLE CLARA DEL REY,59-CALLE-CLARA-DEL-REY,28002,443317.58,4477430.5,443317.58-4477430.5,Abierto,VIPS,Anual,Abierta,"22,33","22,33",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,17,17
270097871,CHAMARTIN,PROSPERIDAD,48 CALLE CORAZON DE MARIA,48-CALLE-CORAZON-DE-MARIA,28002,443453.58,4477341.5,443453.58-4477341.5,Abierto,BURGER KING,Anual,Abierta,"32,12","32,12",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,10
285007512,CHAMARTIN,CASTILLA,4 CALLE ENRIQUE LARRETA,4-CALLE-ENRIQUE-LARRETA,28036,441816.6,4479911.53,441816.6-4479911.53,Abierto,CERVECERIA TAPERIA LA NIÑA,Anual,Abierta,"25,53","25,53",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,10
270410332,CHAMARTIN,PROSPERIDAD,15 AVENIDA AMERICA,15-AVENIDA-AMERICA,28002,442654.58,4476667.51,442654.58-4476667.51,Abierto,EL CAMARON,Anual,Abierta,"146,25","146,25",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,24,8
270361752,CHAMARTIN,NUEVA-ESPANA,43 CALLE JUAN RAMON JIMENEZ,43-CALLE-JUAN-RAMON-JIMENEZ,28036,441733.6,4479302.53,441733.6-4479302.53,Abierto,CERVECERIA 43,Anual,Abierta,"51,7",40,Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,20,15
290000333,CHAMARTIN,HISPANOAMERICA,13 CALLE PUERTO RICO,13-CALLE-PUERTO-RICO,28016,442803.59,4478323.51,442803.59-4478323.51,Abierto,BODEGA VIEJA,Anual,Abierta,"31,84","4,96",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,2
280023521,CHAMARTIN,EL-VISO,207 CALLE PRINCIPE DE VERGARA,207-CALLE-PRINCIPE-DE-VERGARA,28002,442459.59,4477955.51,442459.59-4477955.51,Abierto,RESTAURANTE CAZORLA,Anual,Abierta,"47,26","47,26",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,18,18
40000899,SALAMANCA,CASTELLANA,28 CALLE JUAN BRAVO,28-CALLE-JUAN-BRAVO,28006,442218.58,4475992.51,442218.58-4475992.51,Abierto,LA BARRA DE LA BIENTIRADA,Anual,Abierta,"36,61","36,61",Bulevar,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,25,25
170000924,VILLAVERDE,SAN-ANDRES,3 AVENIDA ESPINELA,3-AVENIDA-ESPINELA,28021,439785.54,4466388.52,439785.54-4466388.52,Abierto,LA ORIGINAL,Estacional,Abierta,"38,52","38,52",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,18,18
280043044,LATINA,CAMPAMENTO,324 PASEO EXTREMADURA,324-PASEO-EXTREMADURA,28024,434735.63,4472019.57,434735.63-4472019.57,Abierto,RÓTULO NO INFORMADO,Anual,Abierta,"15,48","15,48",Calle peatonal,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,5,0
270345538,SALAMANCA,RECOLETOS,16 CALLE JORGE JUAN,16-CALLE-JORGE-JUAN,28001,441818.58,4475018.52,441818.58-4475018.52,Abierto,EL PARAGUAS,Anual,Abierta,"27,28","27,28",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
270228328,SALAMANCA,LISTA,71 CALLE GENERAL PARDIÑAS,71-CALLE-GENERAL-PARDINAS,28006,442467.58,4476077.51,442467.58-4476077.51,Abierto,CAFETERIA RESTAURANTE GONGORA,Anual,Abierta,"140,18","140,18",Superficie en parcela privada,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,19,19
270184457,VILLA-DE-VALLECAS,CASCO-H.VALLECAS,18 CALLE CONGOSTO,18-CALLE-CONGOSTO,28031,447356.53,4469513.43,447356.53-4469513.43,Abierto,BAR SPORT,Anual,Abierta,20,20,Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,5,5
280060976,VILLA-DE-VALLECAS,ENSANCHE-DE-VALLECAS,37 AVENIDA ENSANCHE DE VALLECAS,37-AVENIDA-ENSANCHE-DE-VALLECAS,28051,448401.52,4468831.41,448401.52-4468831.41,Abierto,DOMINO´S PIZZA,Anual,Abierta,"110,7","66,42",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,30,18
270438575,ARGANZUELA,ACACIAS,3 CALLE MELILLA,3-CALLE-MELILLA,28005,439691.59,4472613.53,439691.59-4472613.53,Abierto,EL JARDIN,Anual,Abierta,"25,27","25,27",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,9,6
285005266,ARGANZUELA,PALOS-DE-MOGUER,39 PASEO SANTA MARIA DE LA CABEZA,39-PASEO-SANTA-MARIA-DE-LA-CABEZA,28045,440842.58,4472726.52,440842.58-4472726.52,Abierto,BRED & RICOTA,Anual,Abierta,"35,72","35,72",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,12,8
270517984,ARGANZUELA,ACACIAS,13 CALLE LABRADOR,13-CALLE-LABRADOR,28005,440427.59,4472568.52,440427.59-4472568.52,Abierto,TRATHA CENTRO DE ESTETICA,Anual,Abierta,"19,27","19,27",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
280018490,ARGANZUELA,ACACIAS,19 CALLE MELILLA,19-CALLE-MELILLA,28005,439789.59,4472540.53,439789.59-4472540.53,Abierto,CAFETERIA MANZANARES,Anual,Abierta,"101,06","101,06",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,30,30
280018593,ARGANZUELA,LEGAZPI,2 CALLE FRIGILIANA,2-CALLE-FRIGILIANA,28045,441166.58,4471267.52,441166.58-4471267.52,Abierto,VIENA CAPELLANES,Anual,Abierta,"10,71","10,71",Zona de estacionamiento,8:00:00,1:30:00,8:00:00,1:30:00,8:00:00,1:30:00,8:00:00,1:30:00,4,4
20001031,ARGANZUELA,LEGAZPI,26 CALLE TENIENTE CORONEL NOREÑA,26-CALLE-TENIENTE-CORONEL-NORENA,28045,441167.8345,4471069.026,441167.8345-4471069.026,Abierto,RESTAURANTE LOS CASTAÑOS,Anual,Abierta,"45,36","45,36",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:30:00,10:00:00,0:00:00,14,14
280018156,ARGANZUELA,ACACIAS,43 PASEO JUAN ANTONIO VALLEJO NAJERA BOTAS,43-PASEO-JUAN-ANTONIO-VALLEJO-NAJERA-BOTAS,28005,439488.59,4472714.53,439488.59-4472714.53,Abierto,PANE'S AND PANE`S,Anual,Abierta,"35,64","35,64",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,11,11
270056493,ARGANZUELA,DELICIAS,131 PASEO DELICIAS,131-PASEO-DELICIAS,28045,441039.58,4471550.52,441039.58-4471550.52,Abierto,LA FLOR DE ASTURIAS,Anual,Abierta,"15,21","15,21",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,5,5
20001410,ARGANZUELA,PALOS-DE-MOGUER,8 CALLE BATALLA DEL SALADO,8-CALLE-BATALLA-DEL-SALADO,28045,440917.58,4472757.52,440917.58-4472757.52,Abierto,LA TABERNA DEL TIO INDA,Anual,Abierta,"59,58","34,1",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,13,8
20000526,ARGANZUELA,ACACIAS,11 PASEO ACACIAS,11-PASEO-ACACIAS,28005,440225.59,4472874.53,440225.59-4472874.53,Abierto,BAR ALCAZAR,Anual,Abierta,"47,47","27,56",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,15,8
270058243,ARGANZUELA,PALOS-DE-MOGUER,5 CALLE ANCORA,5-CALLE-ANCORA,28045,441214.58,4472731.52,441214.58-4472731.52,Abierto,CERVECERIA XUKAR,Anual,Abierta,"59,98","48,32",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,17,14
285005654,ARGANZUELA,LEGAZPI,4 CALLE HIERRO,4-CALLE-HIERRO,28045,441316.58,4471422.52,441316.58-4471422.52,Abierto,EL RINCÓN DE TITI,Anual,Abierta,"51,84","12,96",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,16,4
270431894,ARGANZUELA,ACACIAS,32 CALLE NAVES,32-CALLE-NAVES,28005,440160.59,4472203.53,440160.59-4472203.53,Abierto,LUCAS CAFETERIA CERVECERIA,Anual,Abierta,"42,77","20,62",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,13,6
285005050,ARGANZUELA,DELICIAS,17 CALLE FERROCARRIL,17-CALLE-FERROCARRIL,28045,440952.58,4472463.52,440952.58-4472463.52,Abierto,FERROCARRIL,Anual,Abierta,"38,13","38,13",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,12,0
280016713,ARGANZUELA,IMPERIAL,65 CALLE SEGOVIA,65-CALLE-SEGOVIA,28005,438972.6,4473925.54,438972.6-4473925.54,Abierto,ATENEA,Estacional,Abierta,"7,94","54,9",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,3,13
20000110,ARGANZUELA,ACACIAS,12 PASEO ACACIAS,12-PASEO-ACACIAS,28005,440076.59,4472863.53,440076.59-4472863.53,Abierto,A'TRAPALLADA,Anual,Abierta,"105,97","67,92",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,56,34
20001456,ARGANZUELA,IMPERIAL,89 PASEO IMPERIAL,89-PASEO-IMPERIAL,28005,439323.59,4472663.53,439323.59-4472663.53,Abierto,BAR DAKOTA,Anual,Abierta,"32,04","32,04",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,11,11
20001739,ARGANZUELA,LEGAZPI,7 CALLE EROS,7-CALLE-EROS,28045,442403.57,4471564.51,442403.57-4471564.51,Abierto,FOSTER HOLLYWOOD STREET,Anual,Abierta,"5,76","5,76",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,4,4
20001845,ARGANZUELA,LEGAZPI,7 CALLE EROS,7-CALLE-EROS,28045,442358.57,4471599.51,442358.57-4471599.51,Abierto,EL HAYEDO,Anual,Abierta,32,32,Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,9,9
285005582,ARGANZUELA,IMPERIAL,35 PASEO IMPERIAL,35-PASEO-IMPERIAL,28005,439181.6,4473182.54,439181.6-4473182.54,Abierto,COLBY,Anual,Abierta,"25,92","25,92",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
270346016,ARGANZUELA,DELICIAS,90 PASEO DELICIAS,90-PASEO-DELICIAS,28045,441061.58,4472126.52,441061.58-4472126.52,Abierto,BOUTIQUE SENY,Anual,Abierta,"18,72","18,72",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,0
270054237,ARGANZUELA,IMPERIAL,37 PASEO MELANCOLICOS,37-PASEO-MELANCOLICOS,28005,438869.6,4472983.54,438869.6-4472983.54,Abierto,BAR LOS ANGELES,Estacional,Abierta,"46,53","48,54",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,13,13
280018153,ARGANZUELA,ACACIAS,43 PASEO JUAN ANTONIO VALLEJO NAJERA BOTAS,43-PASEO-JUAN-ANTONIO-VALLEJO-NAJERA-BOTAS,28005,439532.59,4472726.53,439532.59-4472726.53,Abierto,ALBAS TAPAS,Anual,Abierta,"32,4","32,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,0
285005601,ARGANZUELA,LEGAZPI,2 CALLE NEREIDA,2-CALLE-NEREIDA,28045,442285.57,4471464.51,442285.57-4471464.51,Abierto,RESTAURANTE EL TRILLO,Anual,Abierta,"151,2","95,58",Bulevar,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,55,34
270180718,VILLAVERDE,SAN-ANDRES,73 PASEO ALBERTO PALACIOS,73-PASEO-ALBERTO-PALACIOS,28021,439182.54,4466112.52,439182.54-4466112.52,Abierto,CAFE BAR MANOLO,Anual,Abierta,"6,66","6,66",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,4,4
270056047,ARGANZUELA,CHOPERA,2 CALLE GUILLERMO DE OSMA,2-CALLE-GUILLERMO-DE-OSMA,28045,440975.58,4471748.52,440975.58-4471748.52,Abierto,RESTAURANTE,Anual,Abierta,"38,88","25,92",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,12,8
40001283,SALAMANCA,GOYA,115 CALLE GOYA,115-CALLE-GOYA,28009,443005.58,4475118.5,443005.58-4475118.5,Abierto,WINGS4U,Anual,Abierta,"34,14","7,2",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,9,2
270218400,SALAMANCA,CASTELLANA,40 CALLE DIEGO DE LEON,40-CALLE-DIEGO-DE-LEON,28006,442285.59,4476223.51,442285.59-4476223.51,Abierto,BAR RESTAURANTE LEON,Anual,Abierta,"35,69","35,69",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,16,11
200000898,SAN-BLAS-CANILLEJAS,EL-SALVADOR,36 CALLE LOPEZ DE ARANDA,36-CALLE-LOPEZ-DE-ARANDA,28027,446228.57,4477246.46,446228.57-4477246.46,Abierto,EL RATITO BAR CERVECERIA,Anual,Abierta,"9,22","9,22",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8
270315551,CENTRO,EMBAJADORES,6 CALLE SAN MILLAN,6-CALLE-SAN-MILLAN,28012,439922.59,4473662.53,439922.59-4473662.53,Abierto,100 MONTADITOS,Anual,Abierta,"23,17","23,17",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,9,9
280047027,FUENCARRAL-EL-PARDO,PENA-GRANDE,65 CALLE ISLAS CIES,65-CALLE-ISLAS-CIES,28035,438856.63,4481218.57,438856.63-4481218.57,Abierto,CERVECERIA LAS HERAS BAR,Anual,Abierta,"69,16","69,16",Superficie en parcela privada,9:00:00,1:00:00,9:00:00,0:00:00,9:00:00,2:30:00,9:00:00,0:00:00,10,10
270443566,SALAMANCA,CASTELLANA,5 CALLE GENERAL ORAA,5-CALLE-GENERAL-ORAA,28006,441665.59,4476397.52,441665.59-4476397.52,Abierto,JOSE LUIS,Anual,Abierta,"52,29","52,29",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,18,18
280009186,CENTRO,CORTES,18 CALLE SAN AGUSTIN,18-CALLE-SAN-AGUSTIN,28014,440862.59,4473928.52,440862.59-4473928.52,Abierto,BAR ANTIPODES,Anual,Abierta,"3,57","3,57",Acera,10:00:00,0:30:00,10:00:00,23:00:00,0:00:00,2:00:00,10:00:00,23:00:00,3,3
270195124,SALAMANCA,GOYA,19 CALLE NARVAEZ,19-CALLE-NARVAEZ,28009,442676.58,4474859.5,442676.58-4474859.5,Abierto,CAFE SILMA BAR,Anual,Abierta,"7,2","7,2",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,5,5
270488385,SALAMANCA,RECOLETOS,99 CALLE ALCALA,99-CALLE-ALCALA,28009,442019.58,4474765.51,442019.58-4474765.51,Abierto,CASA DOMINGO,Anual,Abierta,"21,93","21,93",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
200000120,SAN-BLAS-CANILLEJAS,CANILLEJAS,2 CALLE FENELON,2-CALLE-FENELON,28022,448033.56,4476429.43,448033.56-4476429.43,Abierto,CERVECERIA J. VIZCAINO,Anual,Abierta,"104,65","70,5",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,20,8
270143220,LATINA,ALUCHE,3 CALLE QUERO,3-CALLE-QUERO,28024,435472.62,4471603.57,435472.62-4471603.57,Abierto,CERVECERIA MIRA MADRID TANZIM,Anual,Abierta,"40,62","40,62",Calle peatonal,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,28,16
270402086,LATINA,LAS-AGUILAS,7 CALLE GARROVILLAS,7-CALLE-GARROVILLAS,28044,433898.62,4470258.58,433898.62-4470258.58,Abierto,BAR CERVECRIA,Anual,Abierta,920,"29,52",Calle sin salida,10:00:00,0:30:00,10:00:00,0:00:00,10:00:00,0:30:00,10:00:00,0:00:00,33,33
100001228,LATINA,LAS-AGUILAS,4 CALLE GUAREÑA,4-CALLE-GUARENA,28044,434960.62,4471184.57,434960.62-4471184.57,Abierto,LA TRATORIA DE ALUCHE,Estacional,Abierta,"32,14","34,31",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:30:00,10:00:00,0:00:00,24,10
40002401,SALAMANCA,FUENTE-DEL-BERRO,24 PASEO MARQUES DE ZAFRA,24-PASEO-MARQUES-DE-ZAFRA,28028,443544.58,4475251.49,443544.58-4475251.49,Abierto,EL PALADAR,Anual,Abierta,"20,88","20,88",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7
170001010,VILLAVERDE,LOS-ANGELES,49 CALLE LA DEL MANOJO DE ROSAS,49-CALLE-LA-DEL-MANOJO-DE-ROSAS,28041,440820.54,4467611.51,440820.54-4467611.51,Abierto,GASTRO BAR LE BLEND,Anual,Abierta,"31,32","31,32",Calle peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,13,13
270066499,SALAMANCA,RECOLETOS,6 CALLE MARQUES DEL DUERO,6-CALLE-MARQUES-DEL-DUERO,28001,441364.59,4474635.52,441364.59-4474635.52,Abierto,PASACALLES BAR RESTAURANTE,Anual,Abierta,"2,88","2,88",Acera,8:00:00,2:00:00,8:00:00,2:00:00,8:00:00,2:00:00,8:00:00,2:00:00,2,2
270349930,CHAMARTIN,EL-VISO,197 CALLE PRINCIPE DE VERGARA,197-CALLE-PRINCIPE-DE-VERGARA,28002,442486.59,4477728.51,442486.59-4477728.51,Abierto,LA PAUSA,Anual,Abierta,"48,33","48,33",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,12,6
50001170,CHAMARTIN,HISPANOAMERICA,22 CALLE COSTA RICA,22-CALLE-COSTA-RICA,28016,442881.59,4478841.51,442881.59-4478841.51,Abierto,IKURA SUSHI BAR,Anual,Abierta,"33,2","33,2",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,10
285035687,PUENTE-DE-VALLECAS,PALOMERAS-BAJAS,7 CALLE SIERRA DE CADI,7-CALLE-SIERRA-DE-CADI,28018,443944.56,4471562.48,443944.56-4471562.48,Abierto,BAR VEN Y VERAS,Anual,Abierta,"29,4","29,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,11,11
270183733,VILLAVERDE,LOS-ANGELES,4 CALLE LA CORTE DE FARAON,4-CALLE-LA-CORTE-DE-FARAON,28041,440686.55,4468122.51,440686.55-4468122.51,Abierto,TABERNA STOP MADRID,Anual,Abierta,"52,8","52,8",Otros,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,10,10
280047835,FUENCARRAL-EL-PARDO,EL-PILAR,46 CALLE MELCHOR FERNANDEZ ALMAGRO,46-CALLE-MELCHOR-FERNANDEZ-ALMAGRO,28029,440290.62,4480920.55,440290.62-4480920.55,Abierto,OMUT KEBAP CENTER,Anual,Abierta,"22,68","22,68",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7
270029320,RETIRO,NINO-JESUS,35 AVENIDA MEDITERRANEO,35-AVENIDA-MEDITERRANEO,28007,443012.57,4473153.5,443012.57-4473153.5,Abierto,YEDRA,Anual,Abierta,"15,78","15,78",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
270381368,LATINA,PUERTA-DEL-ANGEL,31 PASEO EXTREMADURA,31-PASEO-EXTREMADURA,28011,438198.6,4473897.55,438198.6-4473897.55,Abierto,LAS FAROLAS,Estacional,Abierta,"4,32","15,5",Acera,8:00:00,1:30:00,10:00:00,0:00:00,8:00:00,1:30:00,10:00:00,0:00:00,7,7
270537449,FUENCARRAL-EL-PARDO,MIRASIERRA,17 CALLE PEÑAS DEL ARCIPRESTE,17-CALLE-PENAS-DEL-ARCIPRESTE,28035,439104.63,4482022.57,439104.63-4482022.57,Abierto,LA ALTERNATIVA,Anual,Abierta,"22,28","22,28",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,15,15
270477822,SALAMANCA,GUINDALERA,22 CALLE DOCTOR GOMEZ ULLA,22-CALLE-DOCTOR-GOMEZ-ULLA,28028,443416.58,4475786.5,443416.58-4475786.5,Abierto,RESTAURANTE CHINO LI MING,Anual,Abierta,"9,36","9,36",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,4,4
270537470,SALAMANCA,CASTELLANA,42 CALLE DIEGO DE LEON,42-CALLE-DIEGO-DE-LEON,28006,442300.58,4476222.51,442300.58-4476222.51,Abierto,MAKKILA,Anual,Abierta,"41,05","41,05",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,10,10
270059348,RETIRO,PACIFICO,117 AVENIDA MENENDEZ PELAYO,117-AVENIDA-MENENDEZ-PELAYO,28007,442272.58,4472918.51,442272.58-4472918.51,Abierto,CASA SANTIAGO,Anual,Abierta,"11,94","11,94",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,13,13
270076479,SALAMANCA,GUINDALERA,39 CALLE LONDRES,39-CALLE-LONDRES,28028,443428.58,4475892.5,443428.58-4475892.5,Abierto,RESTAURANTE CERVECERIA CASA LEANDRO,Anual,Abierta,"26,25","26,25",Zona de estacionamiento,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,1:30:00,10:00:00,0:00:00,11,6
270312580,SALAMANCA,CASTELLANA,7 CALLE LOPEZ DE HOYOS,7-CALLE-LOPEZ-DE-HOYOS,28006,441689.59,4476485.52,441689.59-4476485.52,Abierto,LA TRAVIESA,Anual,Abierta,"9,2","9,2",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,6,6
285001759,CENTRO,EMBAJADORES,65 CALLE TOLEDO,65-CALLE-TOLEDO,28005,439926.59,4473627.53,439926.59-4473627.53,Abierto,MUESTRA,Anual,Abierta,"23,4","23,4",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,10,10
270022163,CHAMARTIN,EL-VISO,74 PASEO CASTELLANA,74-PASEO-CASTELLANA,28046,441446.59,4476674.52,441446.59-4476674.52,Abierto,RESTAURANTE FUGA,Anual,Abierta,129,"88,66",Bulevar,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,28,16
270308071,CENTRO,SOL,7 CALLE CAVA DE SAN MIGUEL,7-CALLE-CAVA-DE-SAN-MIGUEL,28005,439921.59,4474126.53,439921.59-4474126.53,Abierto,MAGERIT CAFETERIA,Anual,Abierta,98,90,Plaza peatonal,10:00:00,1:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,30,30
270400526,SALAMANCA,LISTA,73 CALLE FRANCISCO SILVELA,73-CALLE-FRANCISCO-SILVELA,28028,442630.58,4476384.51,442630.58-4476384.51,Abierto,MARTINICA GASTROBAR,Anual,Abierta,"21,64","21,64",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,8,8
